,A|MomoRot US-sector widened 27-univ §12.2 (N12/K5),"A|MomoRot US-sector §12 (N12/K5, headline)",A|MomoRot country-ETFs §17 (N12/K5),A|MomoRot crypto-sectors §17 (N12/K5),A|ORB §10 best cell 2018-2025 (NAS100 OR30 2R),A|ORB §10 same cell 2013-2017 (out-of-regime),A|Sneaky Pivot §9 best cell 2018-2025 (NAS100 swing/sneaky/session),A|Sneaky Pivot §9.4 same cell 2013-2017 (out-of-regime),A|VRP naked SVXY §20 (thr 1.2),A|VRP naked SVXY §20 (thr 1.5),A|VRP §21-A fixed 10% sizing (thr 1.2),A|VRP §21-A fixed 20% sizing (thr 1.2),A|VRP §21-B vol-of-vol breaker +20% (thr 1.2),A|VRP §21-C paired VIXY hedge h=1.0 (thr 1.2),B|ICT-SMC BTCUSDT in-regime 2018-2025 (no out-of-regime window -- see docstring),B|ICT-SMC EURUSD in-regime 2018-2025,B|ICT-SMC EURUSD out-of-regime 2013-2017 (full 5yr),B|ICT-SMC SPX500 in-regime 2018-2025,"B|ICT-SMC SPX500 out-of-regime 2017 (1yr, not a full regime test)",B|ICT-SMC XAUUSD in-regime 2018-2025,"B|ICT-SMC XAUUSD out-of-regime 2017 (1yr, not a full regime test)",C|Bollinger BTCUSDT,C|Bollinger ETHUSDT,C|Bollinger EURUSD,C|Bollinger NAS100,C|Bollinger SPX500,C|Bollinger US30,C|Bollinger XAUUSD,C|Ichimoku BTCUSDT,C|Ichimoku ETHUSDT,C|Ichimoku EURUSD,C|Ichimoku NAS100,C|Ichimoku SPX500,C|Ichimoku US30,C|Ichimoku XAUUSD,C|MACD BTCUSDT,C|MACD ETHUSDT,C|MACD EURUSD,C|MACD NAS100,C|MACD SPX500,C|MACD US30,C|MACD XAUUSD,C|MACD-slow-n3 BTCUSDT,C|MACD-slow-n3 ETHUSDT,C|Pairs GLD-SLV N1.5,C|Pairs GLD-SLV N2.0,C|Pairs NAS100-US30 N1.5,C|Pairs NAS100-US30 N2.0,C|Turtle Sys1 BTCUSDT,C|Turtle Sys1 ETHUSDT,C|Turtle Sys1 EURUSD,C|Turtle Sys1 NAS100,C|Turtle Sys1 SPX500,C|Turtle Sys1 US30,C|Turtle Sys1 XAUUSD,C|Turtle Sys2 BTCUSDT,C|Turtle Sys2 ETHUSDT,C|Turtle Sys2 EURUSD,C|Turtle Sys2 NAS100,C|Turtle Sys2 SPX500,C|Turtle Sys2 US30,C|Turtle Sys2 XAUUSD,D|Credit-spread FILTERED 1pct (SPY),D|On-chain active-address surge H20 (BTCUSDT)
2020-10-16,-0.00502136080338258,-0.001067748081753939,0.005829882315512203,-0.021606558245031042,-0.0110284155391748,,0.0,,-0.0026680489685814157,0.0,-0.00026680489685814156,-0.0005336097937162831,-0.0026680489685814157,0.003958107341740624,-0.0899094023067935,0.0,,0.0156439640283821,,-0.0070254790115596,,0.00011789135181793142,0.0002855173510776488,0.0,9.692162626413925e-05,6.186949668850917e-05,0.0,0.0,0.0,0.0,0.0,-9.692162626413925e-05,0.0,0.0,0.0,-0.00011789135181793142,-0.0002855173510776488,1.6639890470695258e-06,-9.692162626413925e-05,-6.186949668850917e-05,0.0,-3.685623863896481e-05,-0.00011789135181793142,-0.0002855173510776488,0.0,0.0,0.0,0.0,-0.004009614871143152,0.0,0.0,-0.0043072949059363985,-0.003916897341399661,0.0,0.0,0.0,0.0,0.0,-0.0043072949059363985,0.0,0.0,0.0,0.0,0.0
2020-10-17,0.0,0.0,0.0,0.005494479632127748,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,-0.11839805338221371,0.0,,0.0,,0.0,,1.8156882516151552e-06,-3.520358039515337e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.8156882516151552e-06,3.520358039515337e-05,0.0,0.0,0.0,0.0,0.0,-1.8156882516151552e-06,3.520358039515337e-05,0.0,0.0,0.0,0.0,-6.0993137742104686e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-10-18,0.0,0.0,0.0,0.016888260170965497,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,-0.00010311632212280042,-0.0002477361107334164,0.0,-6.425470553419687e-05,-4.4366137417020114e-05,0.000502259374006231,0.0,0.0,0.0,0.0,6.425470553419687e-05,0.0,0.0,0.0,0.00010311632212280042,0.0002477361107334164,1.493505385153915e-06,6.425470553419687e-05,4.4366137417020114e-05,-0.0005045203908436169,7.720716950039287e-06,0.00010311632212280042,0.0002477361107334164,0.0,0.0,-0.006592251763141266,-0.006592251763141266,0.00356369472917617,0.0,0.0,0.002849314424686611,0.0028121506861866763,0.0,0.0,0.0,0.0,0.0,0.002849314424686611,0.0,0.0,0.0,0.0,0.0
2020-10-19,-0.00756057007630564,-0.012780483430214897,-0.005450486707441105,-0.0020593380097274627,0.0194773761930795,,0.0,,-0.022204435723322202,0.0,-0.00222044357233222,-0.00444088714466444,-0.022204435723322202,0.022227767837458057,0.0174021711260987,-0.0109112830188678,,-0.035725232455048,,0.0,,-0.00023677911987902923,-5.09500053072931e-05,0.0,0.00013309871389792117,0.00010720278915747118,0.0,0.0,0.0,0.0,0.0,-0.00013309871389792117,0.0,0.0,0.0,0.00023677911987902923,5.09500053072931e-05,-4.502524401121422e-05,-0.00013309871389792117,-0.00010720278915747118,0.0,0.0,0.00023677911987902923,5.09500053072931e-05,0.0,0.0,0.0,0.0,0.008510773660337367,0.0,0.0,-0.00614212427237959,-0.007064685270779081,0.0,0.0,0.0,0.0,0.0,-0.006142124272379479,0.0,0.0,0.0,0.0,0.0
2020-10-20,0.006754744658575241,0.0049611633638759756,0.00404697055751615,-0.04356558461567522,-0.0105524770328342,,0.0,,-0.00027355189444355776,-0.0007735518944435578,-2.7355189444355776e-05,-5.471037888871155e-05,-0.00027355189444355776,-0.00079871391089259,0.019919367428247698,0.0,,0.009747006572507799,,0.0240041075973736,,-0.0001865267396476078,0.0002521385573978252,0.0,9.903890058721165e-06,-1.2950492172352223e-05,0.0,0.0,0.0,0.0,0.0,-9.903890058721165e-06,0.0,0.0,0.0,0.0001865267396476078,-0.0002521385573978252,-5.222490169818458e-05,-1.3002244886692932e-05,1.2950492172352223e-05,8.402534909683457e-05,5.2317282089577866e-05,0.0001865267396476078,-0.0002521385573978252,0.0,0.0,0.0029422717678433963,0.0029422717678433963,0.00676022419183675,0.0,0.0,-0.0004424840593872936,0.0008194715399385544,0.0,0.0,0.0,0.0,0.0,-0.0004424840593871826,0.0,0.0,0.0,-0.0008435883017011569,0.0
2020-10-21,0.0013660809105656925,0.0024770098880217534,-0.0007123196191989534,0.04605454066179076,0.0002996145805128,,0.0,,0.012588918252522063,0.012588918252522063,0.0012588918252522065,0.002517783650504413,0.012588918252522063,-0.011583472865435596,0.030455431346880404,0.0175487971564005,,-0.0112917378865239,,-0.0225358816382638,,-0.001064159904139186,-0.0008325884997697797,-5.187521621370775e-07,6.390030542977683e-05,8.825027994080818e-05,0.0,0.0,0.0,0.0,0.0,-6.72578759143394e-05,0.0,0.0,0.0,0.0010441599041391858,0.0008325884997697797,1.9063077228709258e-05,6.72578759143394e-05,-9.303644422653397e-05,0.0,5.542046417647884e-05,0.0010441599041391858,0.0008325884997697797,0.0,0.0,0.0,0.0,0.038329425314064025,0.0,0.0,-0.00304256425486793,-0.0058014052472399325,0.0,0.0,0.0,0.0,0.0,-0.00304256425486793,0.0,0.0,0.0,0.00033191135640919144,0.0
2020-10-22,-0.005512136622388853,0.0018419871135857638,0.0018791260025529774,0.0508102656135236,0.0192722291804952,,0.0,,0.011351301863386842,0.011351301863386842,0.0011351301863386843,0.0022702603726773686,0.011351301863386842,-0.011265806468676254,0.0178654353252126,-0.0109598497237567,,0.006708390020065699,,0.0052272884507303,,-2e-05,-0.00037729716214526923,3.1261338035892813e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.383946448059394e-05,0.0,0.0,0.0,-0.0001432132439292344,0.00037729716214526923,-3.1261338035892813e-05,-3.383946448059394e-05,-0.00011225991044635952,-4.094000650740615e-06,-8.496247469016005e-05,-0.0001432132439292344,0.00037729716214526923,0.0,0.0,0.0018870004567395626,0.0018870004567395626,-0.005040145782302052,0.007931540333911302,0.0,0.0015400019496425443,0.007108632475954613,0.0,0.0,-0.005040145782302052,0.0,0.0,0.0015400019496425443,0.0,0.0,0.0,0.0003484633440554306,0.0
2020-10-23,0.0016712939775032523,0.00395222297159461,0.004477087539873948,-0.004131093647160534,-0.0104087160862785,,0.0,,-0.0005343838600986306,-0.0005343838600986306,-5.343838600986306e-05,-0.00010687677201972613,-0.0005343838600986306,0.0005675277004644208,-0.0382786761694974,0.0184439690839807,,-0.0107427506865213,,0.007090983498077699,,5.761183383194313e-05,0.00014601002313030075,-3.961183784538802e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.7984564105555379e-06,0.0,0.0,0.0,-5.761183383194313e-05,-0.00014601002313030075,3.961183784538802e-05,1.7984564105555379e-06,8.97474325151082e-07,3.665659844305003e-05,-1.6411112945357022e-05,-5.761183383194313e-05,-0.00014601002313030075,0.0,0.0,-0.0017429071016247244,-0.0017429071016247244,-0.0019460057123255048,-0.0030770726157078876,0.0,-8.282528439274017e-05,-5.750054807751592e-05,0.0,0.0,-0.0019460057123256158,0.0,0.0,-8.282528439274017e-05,0.0,0.0,0.0,0.00031425893740997217,0.0
2020-10-24,0.0,0.0,0.0,0.009972479771560306,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,-0.0614860218510703,0.0,,0.0,,0.0,,-0.00010359866187638734,-5.550393662281827e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00010359866187638734,5.550393662281827e-05,0.0,0.0,0.0,0.0,0.0,0.00010359866187638734,5.550393662281827e-05,0.0,0.0,0.0,0.0,0.0034980004112670215,0.0011575230414335724,0.0,0.0,0.0,0.0,0.0,0.0034980004112670215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-10-25,0.0,0.0,0.0,-0.0169259195458485,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,-0.0992893181262008,0.0,,0.0,,0.0,,4.327954253462441e-05,0.0001276595744680853,1.1297101113271202e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.9799787230032627e-05,0.0,0.0,0.0,-4.327954253462441e-05,-0.0001276595744680853,-1.1297101113271202e-05,2.9799787230032627e-05,3.554230598180608e-05,0.0,-1.7665754461786422e-05,-4.327954253462441e-05,-0.0001276595744680853,0.0,0.0,0.0,0.0,-0.0014932990377499733,-0.0027467786098751557,0.0,-0.0014038586300862965,-0.0023274738577556686,0.0,0.0,-0.0014932990377500843,0.0,0.0,-0.0014038586300864075,0.0,0.0,0.0,0.0,0.0
2020-10-26,-0.013396367569826963,-0.014889151881326269,-0.016640195105594023,-0.013034489484757428,-0.010380079896006,,0.0,,-0.051336949339802374,-0.051336949339802374,-0.005133694933980238,-0.010267389867960476,-0.051336949339802374,0.03616998198833965,-0.0142439166821803,-0.025388025308995497,,-0.0263802716264007,,0.018820830154389498,,-2.400866279279823e-05,0.0003435960591133003,3.2790205983261876e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00011911262458119257,0.0,0.0,0.0,2.400866279279823e-05,-0.0003435960591133003,-3.2790205983261876e-05,0.00011577958021579571,0.00013402993760267768,0.0,1.9250773586148017e-05,2.400866279279823e-05,-0.0003435960591133003,0.0,0.0,0.0,0.0,0.0008158345791655641,-0.007379923973522162,0.0,-0.0056187463431290885,-0.008972183700993841,0.0,0.0,0.0008158345791655641,0.0,0.0,-0.0056187463431290885,0.0,0.0,0.0,-0.0012923626442368412,0.0
2020-10-27,0.0028069985747591233,0.0013488165838116961,-0.0018135017590061643,0.011431730805811502,-0.0105283334315776,,0.0,,0.004227776995891386,0.004227776995891386,0.0004227776995891386,0.0008455553991782772,0.004227776995891386,0.00878240183741541,0.0139815785765347,-0.0107214444256757,,-0.006034357571518899,,-0.0086006497432675,,-0.000526549829374825,-0.00033184542787909613,2.25974192567294e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000526549829374825,0.00033184542787909613,-2.3286928835143385e-05,-3.9973837518822996e-05,7.85085954415321e-05,0.00033634576658691075,1.6051790482998207e-05,0.000526549829374825,0.00033184542787909613,0.0,0.0,-0.011525234996377642,-0.011525234996377642,0.017725203579438853,0.006706876283375074,0.0,0.0,0.0,0.0,0.0,0.017725203579438853,0.0,0.0,0.0018741829251858189,0.0,0.0,0.0,-0.0001845808236638825,0.0
2020-10-28,-0.033096864752152524,-0.03223084380112176,-0.025272816876855654,-0.037225582443590664,0.0079641323394643,,0.0,,-0.0718496013625417,-0.0718496013625417,-0.007184960136254171,-0.014369920272508342,-0.0718496013625417,0.07223103391965291,-0.0726156212398468,0.0,,0.0,,0.0025740839343616987,,0.00034236707938820055,0.00043203476028242705,0.0,-3.4583929287185338e-06,-2.5414936914009102e-06,0.0,0.0,0.0,0.0,0.0,0.0,-2.5414936914009102e-06,0.0,0.0,-0.00034236707938820055,-0.00043203476028242705,-2.8306611100268333e-05,0.00030221153725451755,0.00024956423023343553,0.00024158171168722764,-0.00013690780645944908,-0.00034236707938820055,-0.00043203476028242705,0.0,0.0,0.0030314912783644954,0.0030314912783644954,-0.011625368752714027,-0.008999464266385648,0.0,0.0,0.0,0.0,0.0,-0.011625368752713916,0.0,0.0,-0.014547765624158826,0.0,0.0,0.0,-0.0029073600839206503,0.0
2020-10-29,0.004207982233101971,0.007174490265310274,0.006965214639394991,-0.013851497328880424,0.0047744239880244,,0.0,,0.03810106283211345,0.03810106283211345,0.0038101062832113456,0.007620212566422691,-0.0005,-0.046002880761835896,0.0165944135012225,0.0164570025714348,,0.0,,0.0,,-0.0001048572654606761,7.985550624419415e-05,0.0,2.1482905177945265e-05,-1.7319183153399197e-05,0.0,-2.207086242389358e-06,0.0,0.0,0.0,0.0,1.7319183153399197e-05,0.0,0.0,0.0001048572654606761,-0.00011985550624419414,-6.006153220500928e-05,-2.1482905177945265e-05,1.7319183153399197e-05,6.243409962992663e-05,5.9538439440125495e-05,0.0001048572654606761,-9.985550624419415e-05,0.0,0.0,-0.004195850240393595,-0.004195850240393595,0.0032132743289978727,-0.0019440083534907338,0.0,-0.0009622672640139385,0.0010187371955152624,0.0,0.0,0.0032132743289978727,0.0,0.0,0.0,0.0,0.0,0.0,0.0012162991355648641,0.0
2020-10-30,-0.008848556603809787,-0.011327406154254028,-0.008518865222129057,-0.018392995392663637,0.004559491604276,,0.0,,-0.017477490731608425,-0.017477490731608425,-0.0017477490731608427,-0.0034954981463216853,0.0,0.027234062401842563,0.0173691181499766,0.0,,0.0,,0.0,,-0.00011502376675222026,0.0,-7.5619718733096944e-06,-0.00012459474638996327,-1.2742458770839127e-05,0.0,5.596144753182708e-05,0.0,0.0,0.0,0.0,1.2742458770839127e-05,0.0,-6.065882329461542e-06,0.00011502376675222026,2.0328911360733004e-05,2.6630360323331994e-05,0.00012459474638996327,1.2742458770839127e-05,-1.3307010627088278e-05,-5.596144753182708e-05,0.00011502376675222026,-2.0328911360733004e-05,0.0,0.0,0.006895087850852577,0.006895087850852577,0.003446511622164916,-0.0003985294107137216,0.004884928421025059,0.005524312566017597,0.0007298956040673321,0.0,-0.004278293942097999,0.003446511622164916,0.0,0.0,0.0,0.0,0.0,0.0,-0.0004724804958129053,0.0
2020-10-31,0.0,0.0,0.0,0.002727777644468077,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,-0.039412096654358006,0.0,,0.0,,0.0,,-0.00023160769979392094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00023160769979392094,-0.00014128646418218205,0.0,0.0,0.0,0.0,0.0,0.00023160769979392094,0.00012128646418218205,0.0,0.0,0.0,0.0,0.006935990363377442,0.0027704720755454826,0.0,0.0,0.0,0.0,0.0,0.006935990363377442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-01,0.0,0.0,0.0,0.023551819935420014,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,-0.0298873310289767,0.0,,0.0,,0.0,,0.00012070391627887478,0.0,-4.765052844863948e-06,-6.538804135800325e-05,-5.9171787048026835e-05,0.0,-9.534453624980844e-06,0.0,0.0,-6.076932162260829e-07,0.0,5.9171787048026835e-05,0.0,9.534453624980844e-06,-0.00012070391627887478,-0.00017974866089822905,4.765052844863948e-06,6.538804135800325e-05,5.9171787048026835e-05,6.148830248653425e-05,9.534453624980844e-06,-0.00012070391627887478,0.0,0.0,0.0,0.0001949869435734497,0.0001949869435734497,-0.003604503007891169,0.003616582169114535,0.0008713816954599718,0.002818704534358396,0.003346559999385157,0.0,0.0007315499159543659,-0.003604503007891169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-02,0.00927906422450442,0.007371906608658141,0.01186547728487719,-0.03850453080207518,0.0038974714627948,,0.0,,0.011858924734879706,0.011858924734879706,0.0011858924734879706,0.0023717849469759413,0.0,-0.009770145132747987,-0.0329518564575099,0.0,,0.0022334390474544,,0.0,,8.365931584913722e-05,0.0,-1.03077286490727e-06,8.023236651659493e-05,0.00017175138539973655,0.0,9.43248222669757e-05,0.0,0.0,1.03077286490727e-06,0.0,-0.00017175138539973655,0.0,-9.43248222669757e-05,-8.365931584913722e-05,0.00030230204907665036,1.03077286490727e-06,-8.023236651659493e-05,-0.00017175138539973655,-0.0002323320071513013,-9.43248222669757e-05,-8.365931584913722e-05,0.0,0.0,0.0,0.007604982031735319,0.007604982031735319,-0.002514781158592272,-0.006283193605975401,0.00019627132510624534,-0.0035524634077530592,-0.009909571157125208,0.0,-0.007533648184144925,-0.002514781158592383,0.0,0.0,0.0,0.0,0.0,0.0,0.001270208651813172,0.0
2020-11-03,0.012944120150233385,0.010759761413369548,0.00850407365525979,-0.008476164804446419,0.0053196949987271,,0.0,,0.02666275472995072,0.02666275472995072,0.0026662754729950724,0.005332550945990145,0.02616275472995072,-0.02601839242663928,0.0135011053859459,0.0,,0.0,,0.0,,-0.00017606919396393028,0.0,0.00010355579489487297,0.00020520176544766677,0.0002255069753726935,0.0,0.0,0.0,0.0,-0.00010407583834097345,0.0,-0.0002255069753726935,0.0,0.0,0.00017606919396393028,-0.00011477761836441892,-0.00010407583834097345,-0.00020520176544766677,-0.0002255069753726935,-0.0002517520931496264,0.0,0.00017606919396393028,0.0,0.0,0.0,0.002327516385097983,0.002327516385097983,0.0051471291473821346,0.0022683872187416743,-0.02027093937823743,-0.009119823207186073,-0.012995374931501047,0.0,0.0,0.0051471291473821346,0.0,0.0,0.0,0.0,0.0,0.0,0.0013353944558641812,0.0
2020-11-04,0.019124472630810053,0.02488738311900296,0.0204506297756835,0.013918345662678355,0.0074154716361337,,0.0,,0.042808218059586345,0.042808218059586345,0.004280821805958635,0.00856164361191727,0.042808218059586345,-0.04507657580659241,0.0184537822815645,0.0,,-0.0028231746906478023,,-0.0152623743952356,,-0.00022912734851011197,0.0,0.0,0.00041464854323400725,0.0001432187572271416,0.0,5.042951109732726e-05,0.0,0.0,2.4953875715244545e-05,0.0,-0.00014809789822766805,0.0,-5.2931832454654605e-05,0.00022912734851011197,-0.0003693101225016116,2.4953875715244545e-05,-0.00041790620588244565,-0.00014565832772740485,-4.6555489916588753e-05,-5.2931832454654605e-05,0.00022912734851011197,0.0,0.0,0.0,-0.018567535798292845,-0.018567535798292845,0.006746957509783602,0.007397768344159061,0.004650640075549939,-0.018839001605035044,-0.008342191086964768,0.0,-0.004275046122881432,0.006746957509783602,0.0,0.0,0.0,0.0,0.0,0.0,0.0021705996682995525,0.0
2020-11-05,0.03071388025065791,0.018919836694293892,0.015364025688401629,0.026387947895211816,-0.0022338535848263,,0.0,,0.00875751742765396,-0.0005,0.0008757517427653961,0.0017515034855307922,0.00875751742765396,-0.0102952863728063,-0.023048707332629603,0.045608481793881606,,0.0195289044629053,,0.036782298140653105,,-0.000985818481656806,0.0,0.0,0.0,0.0,0.0,-2.425776103912119e-06,0.0,-2e-05,-7.288143692109823e-05,0.0,0.0,0.0,-0.00021944276369394064,0.000985818481656806,-0.00041346382470714094,-7.288143692109823e-05,-0.000231052613669613,-0.00019010397524278026,-0.00019664441986613047,-0.00021944276369394064,0.000985818481656806,-2e-05,0.0,0.0,-0.0016704301520420461,-0.0016704301520420461,0.028880209778166854,0.007915806422935212,-0.012379440769573424,0.0,0.0,0.0,0.0,0.028880209778166854,0.0,0.0,0.0,0.0,0.0,0.0,0.0005181263520239756,0.0
2020-11-06,0.0018794312186262599,-0.002493191274301454,0.00048686547470855334,0.07403276177069147,0.0017315604241508,,0.0,,0.03445470528307615,0.0,0.003445470528307615,0.00689094105661523,0.03445470528307615,-0.030473136816736468,-0.08305267560980731,-0.0212038547157164,,-0.0110960705972344,,0.025077656365288997,,-3.85130846644155e-05,-2e-05,0.0,0.0,0.0,0.0,-2.5125111752797304e-05,0.0,0.0008916221972289362,0.0,0.0,0.0,0.0,0.0,3.85130846644155e-05,0.0008916221972289362,4.743186693690005e-05,1.6533820401791744e-05,1.836830985875171e-05,-4.778429228535774e-07,2.5125111752797304e-05,3.85130846644155e-05,0.0008916221972289362,0.0,0.0,-0.000850583166232266,-0.000850583166232266,0.0011198416656514887,0.01855664274229807,0.0,0.0,0.0,0.0,0.0,0.0011198416656514887,0.0,0.0,0.0,0.0,0.0,0.0,0.0005788606728109334,0.0
2020-11-07,0.0,0.0,0.0,-0.038874336610280266,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,-0.0403923625504851,0.0,,0.0,,0.0,,0.0005096631507533588,0.00041107327254751193,0.0,0.0,0.0,0.0,0.0,0.0,-0.00041107327254751193,0.0,0.0,0.0,0.0,0.0,-0.0005096631507533588,-0.00041107327254751193,0.0,0.0,0.0,0.0,0.0,-0.0005096631507533588,-0.00041107327254751193,0.0,0.0,0.0,0.0,-0.01452348757291222,-0.008804246024357032,0.0,0.0,0.0,0.0,0.0,-0.01452348757291233,-0.008804246024356921,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-08,0.0,0.0,0.0,0.03991232857037952,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.014961947771727904,0.0166379798816666,,0.0,,0.0,,-0.0004729729729729737,-0.0004229676473283828,0.0,0.0,0.0,0.0,-3.871306665300001e-05,0.0,0.0004229676473283828,0.0,0.0,0.0,0.0,0.0,0.0004729729729729737,0.0004229676473283828,1.6508043459950718e-05,0.00012102444678112167,8.962585561854253e-05,8.809540790058357e-05,3.871306665300001e-05,0.0004729729729729737,0.0004229676473283828,0.0,0.0,-0.0016464519440269054,-0.0016464519440269054,0.01185716300540074,0.008242707303802943,0.0,0.0,0.0,0.0,0.0,0.01185716300540074,0.008242707303802943,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-09,-0.02759934941510602,-0.016854893004199935,0.010392265586277684,-0.0115186766545196,0.0,,0.0,,-0.0005,0.0,-5e-05,-0.0001,-0.0005,-0.001,-0.09253276554824211,-0.0113472235449735,,0.0262338731735088,,0.0081124461006849,,0.00016605806451612913,0.00027104858210595716,0.0,0.0,0.0,0.0,0.00044532251834490314,0.0,-0.00027104858210595716,0.0,0.0,0.0,0.0,0.0,-0.00016605806451612913,-0.00027104858210595716,-5.747271412475108e-05,0.0,2.7370534984814123e-05,0.00020284156193056013,-0.0004480616897861267,-0.00016605806451612913,-0.00027104858210595716,0.0,0.0,0.0,0.0,-0.0042323549865666,-0.005436201922418893,-0.009632545599528641,0.0,0.00150955716355905,0.0,0.0,-0.004232354986566489,-0.005436201922418893,0.0,0.0,0.0,0.0,0.0,-5.9302522020846596e-05,0.0
2020-11-10,-0.006881800491671686,-0.0055617792307087075,-0.00850186328027902,0.011995961041347813,-0.0008266755296105,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,-0.1435872495739861,0.0216294809939482,,-0.0446384580597876,,0.0,,-8.32731402299225e-05,-0.00025193754660279843,0.0,0.0,0.0,0.0,0.0,0.0,0.00025193754660279843,0.0,0.0,-2.9331451613244735e-06,-2.205084614417498e-06,0.0,8.32731402299225e-05,0.00025193754660279843,-4.778315749413009e-06,-0.0005155406735939694,-3.071677397883499e-05,7.369277965346477e-05,3.0893536756761986e-05,8.32731402299225e-05,0.00025193754660279843,0.0,0.0,0.03942176891468122,0.03942176891468122,0.002016477512761572,0.004880138360384478,-0.0007672253140644791,0.0,-0.001611263724943468,0.0,0.0,0.002016477512761572,0.004880138360384478,0.0,0.0,0.0,0.0,0.0,0.0002470284504730286,0.0
2020-11-11,0.01050650004286846,0.008165118174575681,0.006345810674860131,0.000569366874738764,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0046430032368365015,-0.0228297660042912,,0.0181972052297762,,0.0,,-0.0002682708786339738,-0.00026932910164859217,0.0,0.0,0.0,0.0,0.0,0.0,0.00026932910164859217,0.0,0.0,8.643090785413144e-05,-2.3341673615018265e-06,0.0,0.0002682708786339738,0.00026932910164859217,-3.312575093496584e-05,0.0,8.643090785413144e-05,-2.3341673615018265e-06,-6.151799448289108e-05,0.0002682708786339738,0.00026932910164859217,0.0,0.0,0.0,0.0,0.006678676800828898,0.0054262088999084135,-0.0053534880207245505,0.0,0.004571219450050901,0.0,0.0,0.006678676800828898,0.0054262088999084135,0.0,0.0,0.0,0.0,0.0,5.951809615605868e-05,0.0
2020-11-12,-0.0035251933258255486,-0.0009778639567527452,-0.007490191060146612,-0.010747366898501753,-0.0102848458816075,,0.0102154957825676,,0.0,0.0,0.0,0.0,0.0,0.0,0.0343346279907836,0.0186183169491431,,0.003277117868269298,,0.0,,-0.0002812216050579597,7.940936601279147e-05,0.0,0.0,0.0,0.0,0.0,0.0,-7.940936601279147e-05,0.0,0.0,-9.462862414419626e-05,0.0,0.0,0.0002812216050579597,-7.940936601279147e-05,2.092627414692405e-05,0.00021536436867482635,-9.462862414419626e-05,0.0,-5.4698804157109483e-05,0.0002812216050579597,-7.940936601279147e-05,0.0,0.0,0.0,0.0,0.007141726031522744,-0.0016256368476851302,0.0,0.0,-0.005130034009605322,0.0,0.0,0.007141726031522744,-0.0016256368476852412,0.0,0.0,0.0,0.0,0.0,0.0001044990928123993,0.0
2020-11-13,0.010341157364378439,0.009017381700856066,0.009733746886958161,0.02048422937001848,-0.0108202566279954,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,-0.0150573302631558,0.0192958399484526,,-0.0314604328906434,,0.0,,-5.178827636191485e-05,-0.0003041709934233294,0.0,0.0,0.0,0.0,0.0,0.0,0.0003041709934233294,0.0,0.0,0.00013101723650748909,3.315053261901069e-05,0.0,5.178827636191485e-05,0.0003041709934233294,2.5965554341289556e-05,7.883571423149994e-05,0.00013101723650748909,3.315053261901069e-05,-7.230486655171786e-05,5.178827636191485e-05,0.0003041709934233294,0.0,0.0,0.0,0.0,0.0013225217189933858,0.006231635479464259,0.0,0.0,0.007076981703711072,0.0,0.0,0.0013225217189933858,0.006231635479464259,0.0,0.0,0.0,0.0,0.0,3.2095961860775324e-06,0.0
